InstanceId|Name|InstanceType|AvailabilityZone|VpcId|SubnetId|PrivateIpAddress|State|acc_id|Launch_date_Time|ImageId|Owner|CostCenter|ClarityID|Environment|APPType|OSType|BillingContact|InstanceState|Stack|ServerType|BackupID|SchedulerID|TerminationDate|Compliance|ExceptionList|ADJoined|CreationDate|ChargeID|SupportScope|Day2Operation|aws:cloudformation:logical-id|aws:cloudformation:stack-name|aws:autoscaling:groupName|aws:ec2:fleet-id|aws:ec2launchtemplate:id|aws:ec2launchtemplate:version|aws:eks:cluster-name|aws:elasticmapreduce:instance-group-role|aws:elasticmapreduce:job-flow-id|Component|RITM|ServiceNowCatalog|ServiceNowInstanceName|vmw:provisioning:blueprint|vmw:provisioning:blueprintResourceName|vmw:provisioning:blueprintVersion|vmw:provisioning:cloudZone|vmw:provisioning:constraints.placement|vmw:provisioning:deployment|vmw:provisioning:flavorMapping|vmw:provisioning:imageMapping|vmw:provisioning:org|vmw:provisioning:project|vmw:provisioning:requester|Purpose|SchedulerID-RITM
i-0c492f712ca085268|GLGBLN-SD911446|t3a.medium|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.187|running|866919043554|2024-08-26 00:39:53|ami-ae6111d7|Technology Architecture and Digital|868688|046001|DEV|Amazon Elastic cloud compute/Centrify Y|redhat/7.9|VERMAAB1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|03/24/2020|null|TIS|UTC:07/12/23-09:11:03-SAINIRAA-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5875021
i-01b4a455e12a33342|GLGBLN-SD910695|t3a.micro|eu-west-1a|vpc-98ae49fc|subnet-1d488779|10.185.24.189|running|866919043554|2024-08-26 00:40:02|ami-ae6111d7|Technology and Infrastructure Service|868914|043745|DEV|Amazon Elastic Compute Cloud|redhat/7.8|DIVOUDE1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|04/01/2020|null|TIS|UTC:15/01/24-14:23:56-MEHARPR2-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5858658
i-020fb3c3cbd357fc2|GLGBLN-SD911396|r6a.4xlarge|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.137|running|866919043554|2024-08-26 00:40:12|ami-ae6111d7|Development IT|400000559|045187|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.7|CENTEJO2|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|04/05/2020|null|TIS|UTC:01/04/24-07:41:22-ATHUNCH1-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5888881
i-01bb51ed03b5d87ac|GLGBLN-SD911356|r6a.2xlarge|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.97|running|866919043554|2024-08-26 00:40:21|ami-ae6111d7|Development IT|400000559|045187|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|CENTEJO2|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|04/05/2020|null|TIS|UTC:22/04/24-10:06:07-ATHUNCH1-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5888881
i-08a73157c19c4c202|GLGBLN-SD911359|m6a.xlarge|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.100|running|866919043554|2024-08-26 00:40:31|ami-ae6111d7|Technology Architecture and Digital|1-41460.2|045879|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|REIDSH1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|04/28/2020|null|TIS|UTC:03/03/24-21:54:09-HARSHDA1-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5846707
i-0f4d7c7aa2d34d277|GLGBLN-SD911298|m6a.4xlarge|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.39|running|866919043554|2024-08-26 00:40:40|ami-ae6111d7|Technology Architecture and Digital|1-41460.2|045879|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|REIDSH1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|04/28/2020|null|TIS|UTC:05/15/2024-05:31:42-Underutilized-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5846707
i-068a64a3c27a4e140|GLGBLN-SD911456|m6a.4xlarge|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.197|running|866919043554|2024-08-26 00:40:50|ami-ae6111d7|Technology Architecture and Digital|1-41460.2|045879|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|REIDSH1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|06/07/2020|null|TIS|UTC:05/15/2024-05:31:42-Underutilized-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5846707
i-04ba35dace2f0b0fd|GLGBLN-SD911327|t3a.medium|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.68|running|866919043554|2024-08-26 00:40:59|ami-ae6111d7|End User Experience|430000849|047010|DEV|UserTown|redhat/7.9|CICEKSU1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|07/15/2020|null|TIS|UTC:21/10/23-04:57:56-POTTISU1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5869968
i-04a17e660d913838b|GLGBLN-SD910606|t3a.small|eu-west-1a|vpc-98ae49fc|subnet-1d488779|10.185.24.100|running|866919043554|2024-08-26 00:41:09|ami-ae6111d7|Technology and Infrastructure Service|868914|043745|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|DIVOUDE1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|Y|null|YES|07/15/2020|null|TIS|UTC:15/01/24-14:23:56-MEHARPR2-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5858658
i-0a2fb0ca3f8f24cf1|GLGBLN-SD911364|t3a.medium|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.105|running|866919043554|2024-08-26 00:41:18|ami-ae6111d7|Technology Architecture and Digital|1-41460.2|045879|DEV|Amazon Elastic Cloud Compute/CentrifyY|redhat/7.9|REIDSH1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|08/15/2020|null|TIS|UTC:05/15/2024-05:31:42-Underutilized-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5846707
i-0772fd58209596481|GLGBLN-SD911432|m6a.12xlarge|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.173|running|866919043554|2024-08-26 00:41:28|ami-021c56df3e05ce30e|Development IT|840038|050290|DEV|Amazon Elastic Compute Cloud/CentrifyY|windows/2016|BHAGWSH4|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|09/29/2020|null|TIS|UTC:04/03/24-10:54:04-PRAA-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM6226604
i-03623ee38097771a2|GLGBLN-SD910756|c6a.xlarge|eu-west-1a|vpc-98ae49fc|subnet-1d488779|10.185.24.250|running|866919043554|2024-08-26 00:41:37|ami-021c56df3e05ce30e|Development IT|840038|050290|DEV|Amazon Elastic Compute Cloud|windows/2016|BHAGWSH4|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|09/29/2020|null|TIS|UTC:01/12/23-07:54:01-PRAA-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM6226604
i-0260552591b51c73e|GLGBLN-SD911340|c6a.4xlarge|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.81|running|866919043554|2024-08-26 00:41:47|ami-ae6111d7|Technology Architecture and Digital|1-41460.2|045879|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|DENGFA3|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|10/28/2020|null|TIS|UTC:03/03/24-21:54:09-HARSHDA1-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5846707
i-0071657771e299f48|GLGBLN-SD911499|m4.4xlarge|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.240|running|866919043554|2024-08-26 00:41:56|ami-ae6111d7|Technology Architecture and Digita|1-41460.2|045879|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|BALASVE2|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|11/29/2020|null|TIS|UTC:03/03/24-21:54:09-HARSHDA1-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5846707
i-0bd37693293a2894e|GLGBLN-SD910593|m6a.xlarge|eu-west-1a|vpc-98ae49fc|subnet-1d488779|10.185.24.87|running|866919043554|2024-08-26 00:42:06|ami-ae6111d7|Technology Architecture and Digital|I430000849|044771|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|FORTMSE1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|12/24/2020|null|TIS|UTC:03/03/24-21:30:30-HARSHDA1-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5997820
i-08c78707e62e3255e|GLGBLN-SD910544|m6a.xlarge|eu-west-1a|vpc-98ae49fc|subnet-1d488779|10.185.24.38|running|866919043554|2024-08-26 00:42:15|ami-ae6111d7|Technology Architecture and Digital|I430000849|044771|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|FORTMSE1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|12/24/2020|null|TIS|UTC:05/15/2024-05:31:42-Underutilized-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5997820
i-038e2302fb3f7e28a|GLGBLN-SD911398|t3a.small|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.139|running|866919043554|2024-08-26 00:42:25|ami-021c56df3e05ce30e|DIT|430000896|045187|DEV|Amazon Elastic Compute Cloud/CentrifyY|windows/2016|GIOVABO1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|02/26/2021|null|TIS|UTC:19/10/23-09:06:20-BASHAAM1-restart-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5888881
i-0d5b3c3ab12c60fe3|GLGBLN-SD911293|m6a.large|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.34|running|866919043554|2024-01-29 00:51:58|ami-ae6111d7|Development IT|W1-41000.1.01|044724|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|GOPALPR4|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_REQUESTED|null|null|EXC_NVS-EC2-EXC031_NA_RITM6227073_20250206|YES|03/09/2021|null|TIS|UTC:12/06/2023-06:20:32-Underutilized-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0b84b360bdba9d757|GLGBLN-SD911496|p2.xlarge|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.237|running|866919043554|2024-08-26 00:42:34|ami-ae6111d7|TAD|W1-41898.1.01|046395|DEV|ApacheWebserver/CentrifyY|redhat/7.9|CHOUDJI1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|03/28/2021|null|TIS|UTC:04/02/23-08:06:20-SSHH-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5890396
i-0363533e348b9a485|GLGBLN-SD911437|m6a.4xlarge|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.178|running|866919043554|2024-08-26 00:42:44|ami-ae6111d7|TAD|1-42165.1.01|050632|DEV|EC2/centrifyY|redhat/7.9|DENGFA3|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|04/06/2021|null|TIS|UTC:11/06/24-09:58:24-SAIAKBA1-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5846707
i-07a17b6d6267571ca|GLGBLN-SD911296|c6a.8xlarge|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.37|running|866919043554|2024-08-26 00:42:53|ami-ae6111d7|Technology Architecture and Digital|1-42165.1.01|045879|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|DENGFA3|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|05/12/2021|null|TIS|UTC:15/01/24-08:49:34-RAVEESU2-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5846707
i-0e865ad96436c2e88|GLGBLN-SD911334|r6a.xlarge|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.75|running|866919043554|2024-08-26 00:43:03|ami-ae6111d7|Mergers and Acquisitions|I20104070|050595|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|SEYWAMA3|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|06/11/2021|null|TIS|UTC:03/08/24-04:58:31-YELLAMR1-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5868364
i-037fc1003091d75f1|GLGBLN-SD911277|t3a.large|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.18|running|866919043554|2024-08-24 03:05:17|ami-ae6111d7|Technology and Infrastructure Service|1-42165.1.01|045879|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|10/14/2021|null|TIS|UTC:24/08/24-03:05:09-AYSHASY1-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5846707
i-0cd0bffa748b7326c|GLGBLN-SD911369|r6a.2xlarge|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.110|running|866919043554|2024-08-26 00:43:16|ami-ae6111d7|Technology Architecture and Digital|1-42165.1.01|053062|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|10/14/2021|null|TIS|UTC:16/01/24-07:38:10-GHOSHRI5-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5859455
i-0976db37943e7fcc2|GLGBLN-SD910597|r6a.2xlarge|eu-west-1a|vpc-98ae49fc|subnet-1d488779|10.185.24.91|running|866919043554|2024-08-26 00:43:26|ami-ae6111d7|Technology and Infrastructure Service|1-42165.1.01|053062|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|10/14/2021|null|TIS|UTC:20/10/23-11:51:23-SOMASSO1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5859455
i-0249ac3a7ecb4cbbe|GLGBLN-SD911599|m6a.large|eu-west-1b|vpc-98ae49fc|subnet-b623d4c0|10.185.56.89|running|866919043554|2024-08-26 00:43:35|ami-ae6111d7|Commercial IT|65001830|045453|DEV|Hadoop/CentrifyY|redhat/7.8|BABICGA1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|02/06/2019|null|TIS|UTC:03/03/24-21:43:45-HARSHDA1-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5859783
i-09b3910533e52f8db|GLGBLN-SD911703|m6a.large|eu-west-1b|vpc-98ae49fc|subnet-b623d4c0|10.185.56.193|running|866919043554|2024-08-26 00:43:44|ami-ae6111d7|Commercial IT|65001830|045453|DEV|Hadoop/CentrifyY|redhat/7.9|BABICGA1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|05/27/2019|null|TIS|UTC:03/03/24-21:43:45-HARSHDA1-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5859783
i-00729b52529ecc14a|GLGBLN-SD911753|m6a.large|eu-west-1b|vpc-98ae49fc|subnet-b623d4c0|10.185.56.243|running|866919043554|2024-08-26 00:43:54|ami-ae6111d7|Commercial IT|65001830|045453|DEV|Hadoop/CentrifyY|redhat/7.8|BABICGA1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|02/06/2019|null|TIS|UTC:03/03/24-21:43:45-HARSHDA1-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5859783
i-0c060b6a8074dbb2c|GLGBLN-SD911528|t3a.xlarge|eu-west-1b|vpc-98ae49fc|subnet-b623d4c0|10.185.56.18|running|866919043554|2024-08-26 00:44:03|ami-ae6111d7|Technology and Infrastructure Service|868251|044382|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|VARMAVE1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|12/17/2020|null|TIS|UTC:25/10/23-13:52:23-SOMASSO1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5887146
i-0945c25bc8ec119ec|GLGBLN-SD911608|m6a.4xlarge|eu-west-1b|vpc-98ae49fc|subnet-b623d4c0|10.185.56.98|running|866919043554|2024-08-26 00:44:13|ami-ae6111d7|DIT|1-42272.1.01|045977|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|BOEHMSA4|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|08/25/2021|null|TIS|UTC:12/06/2023-06:20:32-Underutilized-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5858779
i-0297a235daa0ecc06|GLGBLN-SD911563|m6a.4xlarge|eu-west-1b|vpc-98ae49fc|subnet-b623d4c0|10.185.56.53|running|866919043554|2024-08-26 00:44:22|ami-ae6111d7|Development IT|1-42272.1.01|045977|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|BOEHMSA4|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|05/23/2021|null|TIS|UTC:12/06/2023-06:20:32-Underutilized-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5858779
i-0ca487b1246319632|GLGBLN-SD911682|m6a.4xlarge|eu-west-1b|vpc-98ae49fc|subnet-b623d4c0|10.185.56.172|running|866919043554|2024-08-26 00:44:32|ami-ae6111d7|Development IT|1-42272.1.01|045977|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|BOEHMSA4|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|08/11/2021|null|TIS|UTC:12/06/2023-06:20:32-Underutilized-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5858779
i-091b0d0d83f70bfa2|GLGBLN-SD911698|m5ad.24xlarge|eu-west-1b|vpc-98ae49fc|subnet-b623d4c0|10.185.56.188|running|866919043554|2024-08-26 00:44:41|ami-ae6111d7|Technology and Infrastructure Service|1-42165.1.01|052007|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|09/02/2021|null|TIS|UTC:05/15/2024-05:31:42-Underutilized-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5846707
i-0c21f5a354a7460c2|GLGBLN-SD911720|m5.xlarge|eu-west-1b|vpc-98ae49fc|subnet-b623d4c0|10.185.56.210|running|866919043554|2024-08-26 00:44:51|ami-ae6111d7|Technology and Infrastructure Service|1-42165.1.01|045879|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|09/09/2021|null|TIS|UTC:03/03/24-21:54:09-HARSHDA1-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5846707
i-0c00a001daefff0ac|GLGBLN-SD911678|p3.8xlarge|eu-west-1b|vpc-98ae49fc|subnet-b623d4c0|10.185.56.168|running|866919043554|2024-06-17 00:46:00|ami-021c56df3e05ce30e|Development IT|840038|050290|DEV|Amazon Elastic Compute Cloud|windows/2016|RAMALRA3|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_APPLICABLE|null|null|EXC_NVS-EC2-EXC012_NA_RITM6932524_20241231/EXC_NVS-EC2-EXC031_NA_RITM6932524_20241231|YES|09/10/2021|null|TIS|UTC:17/11/23-04:43:30-PRAA-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-02c5266a5b2646ae5|GLGBLN-SD911704|m5ad.24xlarge|eu-west-1b|vpc-98ae49fc|subnet-b623d4c0|10.185.56.194|running|866919043554|2024-08-26 00:45:00|ami-ae6111d7|Technology and Infrastructure Service|1-41460.2|052289|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|BALASVE2|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|2/11/2021|null|TIS|UTC:03/03/24-22:42:47-HARSHDA1-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5846707
i-0dd17981a12ffc2f7|GLGBLN-SD911422|c6a.xlarge|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.163|running|866919043554|2024-08-26 00:45:10|ami-ae6111d7|Technology and Infrastructure Service|1-40648.1.01|045879|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|12/07/2021|null|TIS|UTC:05/15/2024-05:31:42-Underutilized-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5846707
i-0628058f47808b4cc|GLGBLN-SD911323|m5.12xlarge|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.64|running|866919043554|2024-08-26 00:45:19|ami-ae6111d7|Technology and Infrastructure Service|1-42165.1.01|045879|DEV|Amazon Elastic Compute cloud/CentrifyY|redhat/7|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|03/30/2022|null|TIS|UTC:05/15/2024-05:31:42-Underutilized-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5846707
i-0f5343166b6fe8335|GLGBLN-SD910547/ASG/ASG-DHMCORE-FRONTEND-IE-DEV01-002|m4.xlarge|eu-west-1a|vpc-98ae49fc|subnet-1d488779|10.185.24.41|running|866919043554|2022-06-08 10:16:20|ami-0ef99912e78b58840|Technology and Infrastructure Service|I410001343|045453|DEV|ECSCluster|amazonlinux/2|BABICGA1|null|null|null|null|null|null|N|null|null|null|null|null|null|FrontendWebECSAutoScalingGroup|DHMCORE-ECS-NVSGISRSB-CLUSTER001-IE-DEV01-002|ASG-DHMCORE-FRONTEND-IE-DEV01-002|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0fd90dca5884c5f17|GLGBLN-SD911399|t3a.large|eu-west-1a|vpc-98ae49fc|subnet-1948877d|10.185.48.140|stopped|866919043554|2024-08-26 22:15:12|ami-ae6111d7|Technology Architecture and Digital|1-41460.2|050495|DEV|Amazon Elastic Compute Cloud/CentryfyY|redhat/7|RAJAMRA1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|06/15/2022|null|TIS|UTC:05/15/2024-05:31:42-Underutilized-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5846722
i-0e32d28a042d5daac|GLGBLN-SD911594|m6a.4xlarge|eu-west-1b|vpc-98ae49fc|subnet-b623d4c0|10.185.56.84|running|866919043554|2023-10-28 08:34:07|ami-ae6111d7|DIT|1-42272.1.01|045977|DEV|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|BOEHMSA4|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_REQUESTED|null|null|EXC_NVS-EC2-EXC012_NA_RITM5769174_20241130|YES|01/26/2022|null|TIS|UTC:28/10/23-08:33:57-ARIVAMA1-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
